,Site_1,Site_2,Site_3,Site_4,Site_5,Site_6,Site_7,Site_8,Site_9,Site_10,Site_11,Site_12,Site_13,Site_14,Site_15,Site_16,Site_17,Site_18,Site_19,Site_20,Site_21,Site_22,Site_23,Site_24,Site_25,Site_26,Site_27,Site_28,Site_29,Site_30,Site_31,Site_32,Site_33,Site_34,Site_35,Site_36,Site_37,Site_38,Site_39,Site_40,Site_41,Site_42,Site_43,Site_44,Site_45,Site_46,Site_47,Site_48
2018-07-29,1124.2499999999998,767.8000000000003,737.84,1030.98,743.9999999999999,6030.699999999999,550.9,836.0000000000001,758.5999999999998,540.4999999999999,770.5399999999997,976.6,638.7,915.1,923.6,621.7000000000003,619.0,848.3999999999999,684.0999999999998,676.7999999999997,605.8000000000002,604.5000000000001,668.4000000000002,679.1,929.37,847.1000000000005,84660.0,302500.0,11443.9,1924.6,4153.0,2824.2000000000007,3774.7,2730.5,563.49,511.94,21.050000000000008,2340.1,190.69000000000003,82660.5,70702.5,135.0,339.79,1711.3,2428.76,2414.74,1114.4099999999996,281.66
2018-07-30,1147.2899999999995,974.4,912.21,1309.2699999999998,921.5,6743.900000000002,850.1,1027.7,956.2,815.5999999999998,957.28,1257.7,780.2999999999997,1030.7999999999997,1200.7,856.2,830.8000000000003,1087.8000000000004,978.8,894.5999999999998,903.6,848.1999999999997,898.8000000000002,775.5000000000001,949.3900000000003,1163.7000000000005,104470.0,313250.0,16409.899999999998,8016.499999999997,10811.7,6434.499999999997,9396.9,5724.200000000002,1967.17,1048.69,1452.8400000000006,7896.299999999998,1125.37,79072.5,71824.5,252.0,1462.4799999999998,2699.150000000001,2587.8,3355.44,2789.9699999999993,954.77
2018-07-31,1169.1999999999996,1005.9,929.98,1323.1899999999996,946.6999999999997,6720.6,853.7000000000003,942.4,1004.3,721.1,975.6599999999997,1161.0,768.1,1052.6,1252.9999999999998,813.7,762.5999999999998,1100.4,925.2000000000003,802.4999999999997,924.7,825.6000000000001,914.4,847.5999999999998,995.29,1183.9999999999998,125830.0,267690.0,17729.299999999996,7940.800000000002,10710.8,5947.9,8801.0,6025.299999999997,1925.27,963.89,1502.4900000000002,8144.500000000001,1023.47,60865.5,71229.0,290.0,1573.99,2667.15,2621.96,3237.9,2803.99,1005.6600000000003
2018-08-01,1166.9199999999996,995.9,924.11,1068.6199999999997,942.2,5485.800000000002,769.0,1016.8000000000003,975.2999999999997,751.5999999999998,975.4,1116.5999999999997,763.8999999999997,1035.1999999999996,1265.4,829.1999999999997,885.0999999999998,1103.2,993.9,817.3999999999999,936.7999999999997,878.1,899.6,745.3,948.81,1135.8,133070.0,309390.0,17925.7,7919.300000000001,11757.6,5512.300000000001,9292.2,5942.600000000001,1899.17,952.12,1408.6400000000006,8089.5,1073.37,80268.25,72474.99999999999,323.0,1456.41,2615.640000000001,2606.61,3187.1199999999994,2876.19,1086.06
2018-08-02,1172.6999999999996,1013.1999999999997,939.65,1102.3199999999997,955.8,5321.799999999998,867.8000000000002,1029.9000000000003,985.3,787.9999999999999,1052.2700000000002,1100.0000000000002,744.4000000000002,1045.2000000000003,1167.9000000000005,876.0,859.6000000000001,1088.6999999999996,959.6,794.9,907.0,886.2999999999997,867.1999999999997,849.1999999999997,917.8,1145.8,132400.0,333580.0,16494.899999999998,7476.399999999998,9942.200000000004,6188.699999999999,9121.299999999996,5599.5999999999985,1898.7899999999993,980.0699999999997,1527.6300000000006,7990.7,997.5699999999997,84210.0,72329.1,358.0,1568.0700000000004,2636.1700000000005,2602.19,3180.74,2872.2,1024.3799999999997
2018-08-03,1177.5499999999995,1002.7,903.0599999999997,1073.62,963.1999999999997,5421.5999999999985,920.9,1035.2999999999997,953.3,882.1000000000001,962.3000000000003,1156.6,928.8,1061.4999999999998,1294.6999999999996,908.2999999999997,942.0,1107.4,1061.7,905.1,960.1,884.6000000000003,970.0,809.5,999.22,1197.1999999999996,124850.0,321900.0,17244.3,7570.2,8291.9,5634.999999999999,9356.999999999996,4771.0999999999985,1968.92,923.66,1377.64,7726.4,890.7700000000002,84850.0,71747.99999999999,338.0,1405.01,2511.4100000000008,2618.37,3210.950000000001,2685.99,1014.73
2018-08-04,1172.9700000000005,885.0,834.1899999999997,957.6,865.3000000000002,4850.7,715.6,777.2999999999997,848.0999999999997,625.0999999999998,864.2600000000003,1007.9000000000003,779.8000000000002,962.2999999999997,1050.4000000000003,719.3999999999999,715.4000000000002,978.6999999999997,802.0000000000003,633.7,751.9999999999999,693.4999999999999,722.1,745.0999999999997,885.8999999999997,1028.5,94610.0,334760.0,12260.3,3241.4999999999986,4640.700000000002,2921.0,4394.3,1782.1999999999996,498.41,475.75000000000006,21.78,3248.0000000000014,122.76000000000002,85290.0,70216.6,180.0,674.3600000000004,1540.73,2479.5799999999995,2610.76,730.22,346.54
2018-08-05,1120.1699999999996,782.4,743.8500000000001,875.2099999999998,724.8000000000002,4661.299999999998,802.9000000000002,738.1999999999998,733.4000000000002,525.3,766.7299999999998,904.0,631.6999999999998,871.4000000000002,939.1,700.9999999999997,562.2999999999998,857.8000000000002,638.1999999999998,597.1999999999998,749.1000000000003,707.2,778.7999999999997,768.8,887.4700000000003,871.2999999999997,78960.0,324410.0,11576.999999999998,1851.6,4716.8,2924.6,2859.4999999999986,2628.7000000000007,433.63,486.77,22.15,2090.6,176.23999999999995,85470.0,70154.3,127.0,324.30999999999995,1792.3700000000006,2428.28,2263.59,758.57,354.2800000000001
2018-08-06,1154.9299999999996,928.1,906.66,1010.17,950.3,5382.9000000000015,915.6,951.4,960.6,813.1,1139.4100000000005,1218.8000000000004,809.9999999999999,1098.9,1264.4,867.0999999999998,846.8999999999999,1134.6,1032.1999999999996,845.8000000000002,993.5,871.9,956.0000000000003,756.5,1015.9099999999997,1190.1999999999996,106120.0,315140.0,17369.399999999998,7464.9,9789.499999999996,6050.899999999999,9213.6,5046.1,1788.9399999999996,1122.85,1451.6100000000006,6909.500000000001,1046.54,84600.0,71021.09999999999,285.0,1472.96,2690.48,2646.050000000001,3240.61,2773.9100000000008,1096.5800000000004
2018-08-07,1163.09,949.8000000000003,908.29,1348.4699999999998,954.2,5519.999999999999,939.6,1017.7,1026.4,840.1000000000001,943.6099999999997,1191.9999999999998,768.6,1049.4,1274.8000000000004,892.1999999999998,950.4,1123.8000000000004,1050.3,897.6999999999997,995.3999999999997,910.9999999999997,1017.0,890.7,1018.76,1212.6,123410.0,271330.0,17794.1,7752.399999999999,9818.0,6170.100000000001,8964.4,5280.600000000001,1887.88,1170.13,1432.6899999999991,7647.800000000001,1207.5,82530.0,60418.50000000002,315.0,1442.6799999999996,2753.9099999999994,2617.23,3254.639999999999,2932.0399999999995,1073.3000000000004
2018-08-08,1178.91,994.2999999999997,914.14,1280.33,952.4,5328.200000000002,773.8000000000003,1056.8,1021.2,794.3000000000002,961.03,1132.4999999999998,785.8000000000002,1042.3,1264.1999999999996,807.0999999999997,882.0000000000001,1104.9000000000003,990.4999999999997,838.1999999999998,844.1000000000001,812.3000000000002,870.5999999999998,860.8,976.08,1142.9999999999998,124980.0,186850.0,17212.5,8095.8,11094.7,6633.699999999998,9670.7,6047.5999999999985,1948.02,924.86,1390.75,8075.7,1086.76,84130.0,61533.29999999999,294.0,1462.26,2745.880000000001,2600.360000000001,3284.5699999999993,2786.7799999999993,1078.2800000000002
2018-08-09,1226.3200000000004,1031.7,968.71,1327.72,982.9,4957.100000000001,788.9000000000002,924.2000000000003,995.2999999999997,686.9999999999999,993.48,1150.0000000000002,746.0000000000001,1068.4,1201.8000000000004,731.0999999999998,805.6000000000001,1121.2,848.4999999999999,692.6999999999997,817.9,768.0999999999997,791.0000000000001,805.9000000000002,966.04,1190.6,132140.0,177380.0,17391.199999999993,7912.300000000002,10885.9,5653.800000000002,10089.800000000003,5794.599999999998,1993.14,1130.85,1469.9700000000012,8039.499999999999,1097.16,84180.0,72767.5,276.0,1436.6400000000006,2824.6199999999994,2594.06,3225.0400000000004,2880.2899999999995,1160.0800000000004
2018-08-10,1204.2899999999995,994.9,928.69,1252.04,951.6000000000003,8493.599999999997,1007.9,1007.6,971.2000000000003,816.2999999999997,946.6199999999997,1129.5999999999995,745.4000000000003,1048.6999999999996,1229.1,922.0,866.8000000000002,1089.0,928.0999999999997,929.0,969.6,957.9,995.8,886.4000000000002,949.76,1200.5,127540.0,311090.0,17233.5,7548.499999999999,8053.800000000002,6088.000000000003,9732.8,5467.499999999999,1756.6300000000006,877.3399999999997,1140.0600000000004,7405.000000000001,1026.1600000000003,85630.0,70035.50000000001,336.0,1374.83,2713.11,2611.89,2990.74,2694.4299999999994,1022.0999999999997
2018-08-11,1176.6600000000005,870.1999999999998,816.7200000000001,1189.3400000000004,867.4999999999999,7854.200000000002,760.6999999999998,808.1999999999997,843.1000000000001,675.3,838.8599999999999,1043.5,729.1,1058.1,1082.8000000000004,700.1,705.0999999999997,1013.0999999999997,835.4999999999999,709.5,828.9000000000003,757.9999999999999,803.8999999999997,725.1999999999998,970.04,1026.8000000000004,102040.0,318550.0,11797.799999999996,3592.4000000000005,2883.599999999999,3688.8,4556.000000000001,1677.6,767.13,489.63999999999993,20.600000000000005,3244.3,401.97,82760.0,71634.20000000001,166.0,650.5099999999999,1640.09,2582.4099999999994,2580.629999999999,766.0399999999997,240.53
2018-08-12,1130.2299999999998,783.3000000000003,736.7000000000003,1025.45,751.9,7474.4000000000015,578.7,625.1999999999998,763.2000000000003,561.6999999999998,779.99,918.6,665.5999999999998,879.9,951.8999999999997,627.0000000000001,577.8000000000002,878.4999999999997,673.9000000000002,715.5000000000001,616.3999999999997,533.8,705.3000000000002,645.8000000000002,929.0999999999997,849.5000000000001,79100.0,331730.0,11961.9,2213.7,2142.7,3569.4,5616.500000000001,2501.9999999999995,484.83,499.43,20.200000000000006,2620.4,161.35,86510.0,69583.90000000002,117.0,323.29,1860.6,2458.07,2303.36,748.3799999999997,286.38
2018-08-13,1159.9299999999996,999.7,919.18,1279.6500000000005,937.6,7786.4000000000015,893.3,970.0000000000003,984.7000000000003,863.6000000000003,1041.2399999999998,1151.9999999999998,863.0999999999998,1063.3000000000004,1222.9000000000005,933.8000000000003,953.5,1111.1,1090.5,914.4,960.6,935.7000000000003,988.5000000000003,773.5,975.58,1163.9999999999998,104840.0,174450.0,16266.2,8756.999999999998,10615.8,5403.9000000000015,8056.6,5794.9000000000015,1775.98,1026.2399999999998,1798.51,7730.200000000003,1043.44,83830.0,72320.1,302.0,1412.5899999999995,2860.83,2551.55,3250.0099999999993,2764.339999999999,963.71
2018-08-14,1154.4499999999996,964.3999999999997,928.22,1304.5999999999995,939.0,7562.499999999999,703.5999999999998,765.9999999999999,1019.2,681.8999999999997,949.4300000000003,1140.6,704.6,1052.0,1227.4,734.1,717.3,1109.6,890.4,668.4,737.9999999999999,784.3999999999999,740.9000000000002,717.2999999999997,983.32,1222.1999999999996,128770.0,248070.0,16618.699999999993,6525.7,11300.899999999998,6193.800000000001,9753.6,6144.0,1668.86,1028.7800000000002,1852.63,7031.5,1155.6,60960.0,71186.79999999999,262.0,1397.64,2834.44,2575.6900000000005,2989.4099999999994,2723.59,967.15
2018-08-15,1181.27,979.6,921.7899999999997,1285.9500000000005,935.7999999999997,7571.700000000002,880.6999999999998,901.1,960.0,751.9999999999999,972.1199999999997,1132.3000000000004,807.4000000000003,1055.8999999999996,1261.9,863.0999999999997,828.9000000000003,1090.9000000000003,960.8,825.3,976.1,907.5,962.3,684.0999999999998,982.77,1146.1,107560.0,281320.0,16814.499999999996,5135.3,11464.6,5968.300000000002,9885.800000000003,6014.5999999999985,1859.7600000000007,970.99,1782.8399999999995,5390.800000000001,1060.9600000000003,77850.0,71391.90000000001,322.0,1380.0300000000002,2760.3100000000013,2626.85,3150.0099999999993,2731.26,1012.4399999999997
2018-08-16,1208.3500000000004,1037.7,923.51,1348.5700000000004,979.9,7066.999999999999,795.3000000000002,817.8999999999999,995.4,745.5000000000003,981.74,1200.1999999999996,756.9,1092.7000000000003,1303.6999999999996,921.0,819.8,1160.4,982.2,850.3,892.4000000000002,858.1000000000003,997.9,697.9000000000002,1027.35,1187.4999999999998,98360.0,287220.0,16344.900000000005,5263.500000000001,9586.9,4672.7,9049.1,5820.999999999999,1903.33,977.25,1724.1999999999994,5394.9,1124.2,79490.0,70027.79999999999,317.0,1386.78,2760.490000000001,2651.480000000001,3116.8,2503.1900000000005,1023.52
2018-08-17,1188.86,1085.5999999999997,906.1399999999996,1337.3500000000004,943.1,6948.900000000002,786.3999999999999,864.0000000000001,962.8,795.7999999999997,954.02,1181.3000000000004,716.1999999999998,1061.8000000000004,1262.6,821.7000000000003,811.6000000000003,1129.6,1002.2999999999997,843.3,875.8000000000002,779.5,903.6999999999997,770.0000000000001,994.1299999999997,1200.0000000000005,113880.0,299060.0,17284.10000000001,4533.1,7528.9000000000015,5258.0,9203.899999999998,5728.7,1858.9,942.81,1378.85,5083.7000000000035,334.46,82390.0,71074.3,266.0,1476.4000000000005,2676.130000000001,2570.76,3068.9599999999987,2556.330000000001,953.3899999999996
2018-08-18,1189.39,903.4,822.99,1008.3300000000003,856.9000000000003,6793.799999999997,636.6000000000001,665.8,837.3,533.7000000000002,856.5999999999997,1013.6,653.3000000000002,1037.6999999999996,1086.2,622.6000000000001,590.5,965.0,714.7999999999997,686.2999999999997,667.5000000000001,614.6000000000001,706.9,733.0000000000001,960.52,1016.5,88660.0,308110.0,10100.1,2050.0999999999995,1630.6999999999996,2762.8,4748.0999999999985,1471.9,788.2700000000003,520.1300000000001,230.06,1825.3,171.3900000000001,85090.0,70576.6,153.0,935.91,1566.07,2649.140000000001,2525.209999999999,976.93,933.7799999999997
2018-08-19,1143.38,787.5999999999997,738.6300000000001,891.2899999999997,745.3000000000002,6115.0,668.4,646.3,736.3,528.5,757.06,894.6000000000003,600.3999999999999,901.6,910.0,590.1,602.5999999999998,820.2,701.5000000000001,667.4999999999999,634.8,585.2,731.6999999999998,771.2999999999997,907.0800000000003,860.7,79180.0,278920.0,10636.0,1559.3000000000004,1115.9999999999998,2324.9,4923.0999999999985,2481.8,562.0,490.53,229.47999999999996,1818.1,232.98,84100.0,67183.4,117.0,520.53,1805.34,2448.840000000001,2449.23,749.2199999999997,680.12
2018-08-20,1197.23,988.9,894.0599999999997,1018.5600000000003,949.2,6730.0999999999985,889.7000000000003,949.2,1013.6,882.0,930.59,1190.3,699.5,1054.3,1239.9,945.0,922.8,1047.3,1055.0,931.3999999999997,914.8,917.7000000000003,919.0,892.6999999999998,1004.8800000000003,1210.0000000000002,106080.0,283170.0,16565.6,4465.2,9760.7,5679.4000000000015,10329.999999999998,5505.399999999999,2116.71,986.22,1515.85,5261.0,1026.89,83470.0,46833.49999999999,251.0,1639.8200000000004,2922.85,2579.45,3496.12,2530.41,1004.94
2018-08-21,1169.6099999999994,991.2000000000003,919.43,1028.4599999999996,935.5999999999997,6847.999999999999,902.7,798.9999999999999,1067.3,706.6000000000001,940.7399999999997,1155.7999999999995,760.5000000000003,1053.5,1304.5,746.1999999999998,762.9,1076.4,821.2999999999997,715.6,822.2,752.8,881.3000000000003,771.1,979.31,1220.3,134040.0,291040.0,16818.199999999993,5215.3,11871.8,5246.299999999998,10348.0,6026.7,2089.89,956.0899999999997,1520.2499999999998,5421.700000000002,1306.1299999999997,63820.0,65922.09999999999,273.0,1578.4600000000007,2817.2200000000007,2586.590000000001,3301.120000000001,2451.8099999999995,1134.1799999999996
2018-08-22,1165.5500000000004,948.5,903.0399999999997,1013.4299999999997,930.9,6748.6,652.3000000000002,718.0999999999998,938.5999999999997,610.2,931.04,1080.8,670.0,1024.0,1150.1,651.9,641.8,1116.2999999999997,742.7999999999997,604.4,674.1,649.5,677.7,623.5999999999998,929.0900000000003,1115.1,134240.0,321140.0,17295.299999999996,5657.699999999998,11299.8,6785.0,10627.8,6138.299999999998,1972.5,1001.7400000000004,1503.45,5521.499999999999,1244.73,60950.0,68948.29999999999,258.0,1547.2899999999993,2844.79,2553.19,3196.99,2396.27,969.14
2018-08-23,1171.4800000000002,1010.5000000000003,925.71,1080.29,944.7000000000003,6770.8,918.9,881.2,977.9,784.4999999999999,978.4399999999997,1088.8999999999996,707.2999999999997,1038.1,1157.0000000000002,842.5000000000003,847.2,1024.2000000000003,984.1,803.9999999999999,919.2000000000003,875.1,876.4999999999999,816.6999999999998,948.56,1142.5,129530.0,324120.0,16411.800000000007,5522.700000000002,11227.0,5759.3,9803.300000000003,5862.499999999997,1818.02,1015.64,1468.9600000000007,5562.0999999999985,1065.0499999999997,49520.0,61079.60000000001,339.0,1586.7400000000002,2842.7500000000014,2565.9,3146.350000000001,2575.86,979.19
2018-08-24,1212.2900000000004,993.3,926.89,1243.4899999999998,923.3,6943.499999999999,669.8,778.6999999999998,993.6999999999997,693.3000000000002,998.71,1124.9,793.2000000000003,1026.9,1154.6999999999996,695.1000000000001,746.7000000000003,1002.6999999999997,843.1999999999997,662.2000000000003,708.8,669.4000000000002,707.3,641.2999999999997,943.0,1130.1999999999996,119160.0,304530.0,17654.0,5356.700000000002,7664.700000000003,6079.4,9638.7,4904.299999999998,1807.68,926.9400000000003,1308.1600000000005,5216.100000000002,1025.0600000000004,59260.0,69675.70000000001,244.0,1543.83,2758.700000000001,2562.85,3078.86,2656.74,1081.7299999999998
2018-08-25,1185.3899999999996,897.3,848.2000000000003,1139.17,879.5000000000001,6037.1,544.1999999999998,623.6,873.1000000000003,493.4,901.9400000000003,995.1,624.8000000000002,965.0999999999997,1015.4999999999997,579.7999999999997,520.7,944.3000000000003,643.0999999999998,527.6999999999998,589.2000000000003,559.0000000000001,572.3000000000002,617.3000000000002,870.9000000000003,995.9999999999997,94470.0,338140.0,12679.299999999996,1573.4,2923.4,3041.800000000001,5783.100000000002,1808.8000000000006,595.4799999999998,472.81000000000006,209.13,2456.4000000000005,193.69000000000003,59230.0,69714.5,161.0,887.5399999999997,1522.9699999999998,2433.880000000001,2542.0799999999995,959.2200000000003,330.6599999999999
2018-08-26,1132.91,792.0000000000001,749.0999999999998,1026.1899999999996,739.2,6047.5,461.19999999999993,506.1,774.6000000000001,407.5,785.9699999999997,866.0000000000001,626.1,902.6,908.7,452.4,451.50000000000006,803.5000000000001,524.9999999999999,423.6,465.39999999999986,435.30000000000007,474.00000000000006,582.6999999999998,891.29,868.8999999999997,77970.0,326840.0,11856.6,1432.1999999999996,2247.7,2720.600000000001,4767.600000000001,2702.4,480.59,481.18,209.5,2117.8,198.04,60710.0,70134.5,130.0,518.76,1797.0600000000004,2431.370000000001,2272.8199999999993,976.75,311.66
2018-08-27,1163.69,978.7,907.4200000000003,1257.11,950.8,6717.499999999999,665.4000000000002,765.5,992.6,652.0999999999998,945.85,1136.2000000000005,690.4,1027.7,1018.9,760.1,685.8999999999999,1098.1,831.7,697.6999999999997,765.7,768.7000000000003,748.1,673.3000000000002,954.26,1127.4,106010.0,309080.0,17238.0,6288.3,11315.8,5484.999999999999,9895.299999999996,5701.999999999999,1675.09,1005.83,1460.6199999999994,6786.100000000001,968.19,61270.0,70108.49999999999,228.0,1546.76,2865.780000000001,2555.43,3261.470000000001,2630.2499999999995,1040.13
2018-08-28,1157.7700000000002,973.9000000000003,941.34,1368.36,942.3000000000003,6605.4,702.0999999999998,716.9000000000002,1058.4,626.6,1001.98,1137.4,656.7999999999997,1036.5,1187.5000000000005,716.4000000000002,670.3000000000002,1097.6999999999996,808.1,650.0,731.2000000000003,702.5999999999998,736.1999999999997,673.1999999999998,950.29,1136.6,122720.0,328710.0,17641.000000000007,5681.800000000001,11265.7,5645.900000000002,9569.699999999997,5699.299999999998,1816.4999999999993,993.75,1429.4900000000002,5645.499999999999,1149.3499999999995,42070.0,69638.90000000001,259.0,1586.52,2935.7000000000007,2575.890000000001,3356.02,2755.43,1029.3099999999997
2018-08-29,1172.5799999999995,1001.7,946.42,1208.34,972.5,6797.699999999999,722.1000000000001,745.7999999999997,1003.0,617.3,1016.12,1069.1,669.0,1023.0000000000003,1145.5,661.1000000000001,642.5000000000001,1013.4,743.9999999999999,613.4999999999999,706.0999999999998,671.7999999999997,676.2,635.2999999999997,895.1899999999998,1067.5,133890.0,333510.0,17091.800000000007,4638.399999999998,12440.5,6127.000000000001,9882.200000000004,5738.0999999999985,1821.1000000000006,981.82,1565.8699999999994,5091.700000000002,952.8199999999997,60320.0,65824.80000000003,261.0,1587.4900000000007,2852.260000000001,2569.7000000000007,3343.57,2697.86,1129.4299999999996
2018-08-30,1198.6599999999996,1055.8,958.14,1302.5299999999993,961.5,6777.399999999999,1092.6,1120.6000000000004,1042.2,974.4000000000003,1128.1400000000006,1134.7,999.3000000000003,1045.4000000000003,1227.9000000000005,1056.4,1033.2,1061.4,1160.0,1035.6,1133.4,1104.6999999999996,1127.9,1023.9,939.42,1183.4999999999998,130440.0,308240.0,15730.2,4380.5,12131.8,4817.000000000001,8409.799999999997,6019.2,2312.72,959.7899999999997,1502.6699999999996,5110.699999999999,1101.3099999999997,60650.0,69487.50000000001,465.0,1657.12,2878.7799999999993,2560.140000000001,3493.5400000000013,2700.0199999999995,1184.96
2018-08-31,1204.0099999999998,1043.8,942.46,1296.49,962.4,7095.4000000000015,781.8,895.4999999999997,1005.4000000000003,811.8999999999997,1036.8100000000004,1133.4999999999998,785.9000000000003,1081.4,1248.0999999999995,855.5999999999997,845.3000000000002,1066.7,1007.5,823.6000000000001,860.4999999999999,825.7,886.1,798.8999999999999,1008.16,1182.1,116570.0,260320.0,13792.2,5836.500000000001,7951.700000000003,4614.499999999998,8184.199999999998,5673.299999999998,2065.59,943.09,1451.63,6049.4,996.3800000000003,57770.0,69910.2,298.0,1536.6199999999994,2708.96,2567.9400000000005,3108.7500000000005,2648.7100000000005,1211.6699999999996
2018-09-01,1158.6,920.0,838.8399999999998,1148.4199999999996,874.2,6361.799999999998,646.9000000000002,723.1000000000001,869.9000000000002,607.7,918.04,1006.4,757.0999999999997,1009.5,1051.5000000000002,709.7,639.9,933.9,758.1999999999997,614.1999999999998,655.1999999999998,594.2,681.3000000000002,748.1,926.05,1018.7,103990.0,215170.0,8855.500000000004,1898.7,2489.4,2625.1999999999994,5749.1,1588.1999999999996,622.4000000000002,530.8000000000002,227.24,2072.2,137.01,60770.0,71139.6,173.0,752.89,1521.2199999999993,2422.889999999999,2425.6600000000008,709.9900000000001,438.26
2018-09-02,1116.5700000000004,809.1,737.0900000000001,1020.33,733.3,6185.999999999999,535.3,600.0000000000001,747.7,561.3,782.2700000000002,915.2000000000003,587.3000000000002,884.6000000000003,1021.8,552.5,573.8000000000002,812.9,627.1999999999998,526.4,605.9000000000002,466.8,690.4999999999999,555.9999999999999,897.8799999999999,861.5,76470.0,310940.0,8951.899999999998,1456.4,3458.5,2676.600000000001,4351.199999999998,2647.5,485.82,549.5200000000002,227.4399999999999,1534.5000000000002,150.19000000000003,56750.0,73132.9,116.0,328.82000000000005,1705.7800000000007,2417.93,2159.290000000001,741.8800000000003,399.76999999999987
2018-09-03,1136.3899999999996,1051.6999999999996,905.6600000000003,1273.1200000000003,937.4,6825.5,744.0999999999998,745.9,937.7000000000003,670.2000000000003,934.74,1134.0,655.9,1084.0999999999997,1180.9999999999998,759.8,753.2999999999997,1023.7,873.5000000000001,696.4999999999999,759.3000000000002,715.9000000000002,729.4,618.7000000000003,973.7999999999997,1134.0999999999995,92230.0,186890.0,16825.9,5582.100000000001,11869.7,6415.299999999998,9158.4,5666.999999999999,1628.6900000000005,1023.66,1624.7500000000011,5538.0,1065.85,62520.0,72645.09999999999,222.0,1580.54,2843.07,2522.42,3094.8699999999994,2611.69,1015.96
2018-09-04,1151.1800000000005,984.4000000000003,936.07,1269.46,946.9,6794.400000000002,617.0999999999998,694.8000000000002,965.1999999999997,616.6000000000001,948.4500000000003,1132.4999999999998,659.6999999999998,1050.8,1207.5999999999995,669.8000000000002,619.1999999999998,1042.1,749.7,580.3000000000002,674.1000000000001,638.6999999999998,647.5,648.8,976.69,1146.8000000000004,128960.0,105920.0,17956.2,6671.6,12181.400000000005,6314.499999999999,9290.3,5812.200000000003,1697.1700000000005,1005.7399999999997,1647.27,6800.4,1266.66,76710.0,56926.0,292.0,1561.14,2851.9700000000007,2561.93,3101.91,2814.470000000001,1061.9299999999996
2018-09-05,1152.9500000000005,975.4,915.53,1220.5200000000002,950.3,6760.2,847.9999999999997,826.6999999999997,949.8,701.2999999999997,998.93,1056.9,707.0,1047.3,1133.6,748.1000000000001,740.0,1010.0,829.6000000000001,688.0999999999997,822.3000000000003,783.8999999999999,781.5000000000001,813.1,905.9299999999997,1108.1,131240.0,146530.0,17493.2,4755.5,12823.4,5500.499999999999,8935.9,5878.699999999999,1671.4,1006.0599999999997,1632.1100000000006,5584.199999999998,1211.46,85900.0,69344.10000000003,301.0,1513.29,2868.01,2565.890000000001,2863.3,2838.760000000001,1175.2299999999998
2018-09-06,1204.73,1040.0,970.9599999999997,1322.3200000000004,958.8,6854.699999999999,709.7000000000003,761.2,999.9,692.7,1001.7800000000003,1131.6,711.3,1109.2999999999997,1211.8,738.8,726.0000000000001,1070.2,841.4,753.5000000000001,779.2,726.5,824.0999999999997,722.1,970.57,1173.5,130950.0,222920.0,16452.300000000007,5492.299999999998,11772.999999999998,5442.300000000001,8401.800000000003,5922.500000000003,1797.17,985.75,1580.79,5543.799999999998,1263.3000000000004,82980.0,70179.0,310.0,1529.41,2882.87,2525.3,2912.01,2867.930000000001,1224.1999999999996
2018-09-07,1176.4900000000002,1003.6999999999997,928.94,1299.9500000000005,955.7000000000003,6712.199999999999,636.0999999999998,692.6999999999998,961.7999999999997,591.0000000000001,963.34,1105.4,666.3,1046.9999999999998,1198.5,696.4999999999999,592.8000000000002,1046.4999999999998,754.0,629.5,691.7,684.0999999999998,685.6,728.2999999999997,986.78,1138.1,120440.0,293850.0,16596.999999999996,5460.399999999999,7134.3,5092.199999999998,8368.8,5329.5,1763.34,924.7,1544.84,5227.500000000002,1236.1699999999996,82270.0,67514.20000000001,243.0,1418.3100000000004,2803.350000000001,2515.0999999999995,3021.4200000000005,2899.83,1230.6700000000005
2018-09-08,1162.5700000000004,900.7000000000003,841.0100000000001,1161.6099999999994,887.8,6192.5999999999985,532.1999999999998,575.2,848.3000000000002,503.00000000000006,870.4500000000003,995.2,590.8,963.4,1003.0,591.5,493.29999999999984,933.4,610.0,499.2,521.3999999999999,548.7000000000002,528.8000000000002,586.9,908.63,1019.4,92360.0,286080.0,12324.300000000005,2673.4,3209.4,2773.2000000000007,6155.7,1775.5999999999995,524.57,462.75999999999993,218.96000000000006,2521.699999999999,735.4599999999998,84700.0,70386.89999999997,160.0,797.6600000000002,1553.63,2369.42,2427.579999999999,815.5300000000003,236.85
2018-09-09,1145.7799999999995,823.6,766.0899999999997,1050.7000000000003,817.7999999999997,6167.000000000003,496.3,470.4,790.3000000000003,396.0,810.0600000000002,882.3,520.6,859.9999999999997,873.7,420.30000000000007,452.19999999999993,814.0,487.6,439.1,450.1,479.8,434.6,502.3,866.92,856.1999999999998,75810.0,286580.0,11269.499999999998,1635.5000000000002,3218.1,2775.5000000000014,4682.8,2534.3,384.09,448.94,219.51999999999992,1986.3,362.44,85660.0,70744.1,112.0,363.94,1707.3100000000004,2402.4600000000005,2229.86,754.7200000000001,264.48
